This is tfFromAbegg converting dss transcriptions to TF:
source version = 1.0
target version = 0.3
Run started: 2019-05-09T11:29:45.688150

                     => 
0                    => sp=unknown
vMi3msX2ms           => sp=suff vs=pael vt=impf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vMi3msX3fs           => sp=suff vs=pael vt=impf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vMi3msX3mp           => sp=suff vs=pael vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=p
vMi3msX3ms           => sp=suff vs=pael vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vMp000               => sp=verb vs=pael vt=perf ps=unknown gn=unknown nu=unknown
vMp00s               => sp=verb vs=pael vt=perf ps=unknown gn=unknown nu=s
vMp1cp               => sp=verb vs=pael vt=perf ps=1 gn=c nu=p
vMp1cs               => sp=verb vs=pael vt=perf ps=1 gn=c nu=s
vMp1csX1cs           => sp=suff vs=pael vt=perf ps=1 gn=c nu=s ps2=1 gn2=c nu2=s
vMp1csX2mp           => sp=suff vs=pael vt=perf ps=1 gn=c nu=s ps2=2 gn2=m nu2=p
vMp1csX3fs           => sp=suff vs=pael vt=perf ps=1 gn=c nu=s ps2=3 gn2=f nu2=s
vMp2mp               => sp=verb vs=pael vt=perf ps=2 gn=m nu=p
vMp2ms               => sp=verb vs=pael vt=perf ps=2 gn=m nu=s
vMp3fs               => sp=verb vs=pael vt=perf ps=3 gn=f nu=s
vMp3fsX1cs           => sp=suff vs=pael vt=perf ps=3 gn=f nu=s ps2=1 gn2=c nu2=s
vMp3fsX3ms           => sp=suff vs=pael vt=perf ps=3 gn=f nu=s ps2=3 gn2=m nu2=s
vMp3mp               => sp=verb vs=pael vt=perf ps=3 gn=m nu=p
vMp3mpX1cs           => sp=suff vs=pael vt=perf ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vMp3mpX2ms           => sp=suff vs=pael vt=perf ps=3 gn=m nu=p ps2=2 gn2=m nu2=s
vMp3mpX3ms           => sp=suff vs=pael vt=perf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vMp3ms               => sp=verb vs=pael vt=perf ps=3 gn=m nu=s
vMp3msX1cp           => sp=suff vs=pael vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=p
vMp3msX1cs           => sp=suff vs=pael vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vMp3msX2ms           => sp=suff vs=pael vt=perf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vMp3msX3mp           => sp=suff vs=pael vt=perf ps=3 gn=m nu=s ps2=3 gn2=m nu2=p
vMp3msX3ms           => sp=suff vs=pael vt=perf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vMsfp                => sp=verb vs=pael vt=ptcp gn=f nu=p
vMsfpd               => sp=verb vs=pael vt=ptcp gn=f nu=p st=d
vMsfs                => sp=verb vs=pael vt=ptcp gn=f nu=s
vMsfsd               => sp=verb vs=pael vt=ptcp gn=f nu=s st=d
vMsmp                => sp=verb vs=pael vt=ptcp gn=m nu=p
vMsmpd               => sp=verb vs=pael vt=ptcp gn=m nu=p st=d
vMsms                => sp=verb vs=pael vt=ptcp gn=m nu=s
vMvfs                => sp=verb vs=pael vt=impv gn=f nu=s
vMvmp                => sp=verb vs=pael vt=impv gn=m nu=p
vMvms                => sp=verb vs=pael vt=impv gn=m nu=s
vMvmsX1cs            => sp=suff vs=pael vt=impv gn=m nu=s ps2=1 gn2=c nu2=s
vMvmsX3ms            => sp=suff vs=pael vt=impv gn=m nu=s ps2=3 gn2=m nu2=s
vN                   => sp=verb vs=peal
vN000                => sp=verb vs=peal vt=unknown ps=unknown gn=unknown
vN0000               => sp=verb vs=peal vt=unknown ps=unknown gn=unknown nu=unknown
vN000s               => sp=verb vs=peal vt=unknown ps=unknown gn=unknown nu=s
vN00mp               => sp=verb vs=peal vt=unknown ps=unknown gn=m nu=p
vN00ms               => sp=verb vs=peal vt=unknown ps=unknown gn=m nu=s
vN03ms               => sp=verb vs=peal vt=unknown ps=3 gn=m nu=s
vNP00                => sp=verb vs=peal vt=ptca ps=unknown gn=unknown
vNP0p                => sp=verb vs=peal vt=ptca ps=unknown nu=p
vNPfp                => sp=verb vs=peal vt=ptca gn=f nu=p
vNPfpa               => sp=verb vs=peal vt=ptca gn=f nu=p st=a
vNPfpd               => sp=verb vs=peal vt=ptca gn=f nu=p st=d
vNPfs                => sp=verb vs=peal vt=ptca gn=f nu=s
vNPfsa               => sp=verb vs=peal vt=ptca gn=f nu=s st=a
vNPfsc               => sp=verb vs=peal vt=ptca gn=f nu=s st=c
vNPfscX3mp           => sp=suff vs=peal vt=ptca gn=f nu=s st=c ps2=3 gn2=m nu2=p
vNPfsd               => sp=verb vs=peal vt=ptca gn=f nu=s st=d
vNPmp                => sp=verb vs=peal vt=ptca gn=m nu=p
vNPmpa               => sp=verb vs=peal vt=ptca gn=m nu=p st=a
vNPmpc               => sp=verb vs=peal vt=ptca gn=m nu=p st=c
vNPmpcX1cs           => sp=suff vs=peal vt=ptca gn=m nu=p st=c ps2=1 gn2=c nu2=s
vNPmpcX2fs           => sp=suff vs=peal vt=ptca gn=m nu=p st=c ps2=2 gn2=f nu2=s
vNPmpcX3fs           => sp=suff vs=peal vt=ptca gn=m nu=p st=c ps2=3 gn2=f nu2=s
vNPmpcX3mp           => sp=suff vs=peal vt=ptca gn=m nu=p st=c ps2=3 gn2=m nu2=p
vNPmpcX3ms           => sp=suff vs=peal vt=ptca gn=m nu=p st=c ps2=3 gn2=m nu2=s
vNPmpd               => sp=verb vs=peal vt=ptca gn=m nu=p st=d
vNPms                => sp=verb vs=peal vt=ptca gn=m nu=s
vNPmsa               => sp=verb vs=peal vt=ptca gn=m nu=s st=a
vNPmsc               => sp=verb vs=peal vt=ptca gn=m nu=s st=c
vNPmscX3fs           => sp=suff vs=peal vt=ptca gn=m nu=s st=c ps2=3 gn2=f nu2=s
vNPmsd               => sp=verb vs=peal vt=ptca gn=m nu=s st=d
vNc                  => sp=verb vs=peal vt=infc
vNcX1cs              => sp=suff vs=peal vt=infc ps2=1 gn2=c nu2=s
vNcX2mp              => sp=suff vs=peal vt=infc ps2=2 gn2=m nu2=p
vNcX2ms              => sp=suff vs=peal vt=infc ps2=2 gn2=m nu2=s
vNcX3fp              => sp=suff vs=peal vt=infc ps2=3 gn2=f nu2=p
vNcX3fs              => sp=suff vs=peal vt=infc ps2=3 gn2=f nu2=s
vNcX3mp              => sp=suff vs=peal vt=infc ps2=3 gn2=m nu2=p
vNcX3ms              => sp=suff vs=peal vt=infc ps2=3 gn2=m nu2=s
vNi                  => sp=verb vs=peal vt=impf
vNi000               => sp=verb vs=peal vt=impf ps=unknown gn=unknown nu=unknown
vNi00s               => sp=verb vs=peal vt=impf ps=unknown gn=unknown nu=s
vNi0mp               => sp=verb vs=peal vt=impf ps=unknown gn=m nu=p
vNi0ms               => sp=verb vs=peal vt=impf ps=unknown gn=m nu=s
vNi1cp               => sp=verb vs=peal vt=impf ps=1 gn=c nu=p
vNi1cs               => sp=verb vs=peal vt=impf ps=1 gn=c nu=s
vNi1csX2ms           => sp=suff vs=peal vt=impf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vNi1csX3fs           => sp=suff vs=peal vt=impf ps=1 gn=c nu=s ps2=3 gn2=f nu2=s
vNi200               => sp=verb vs=peal vt=impf ps=2 gn=unknown nu=unknown
vNi2fs               => sp=verb vs=peal vt=impf ps=2 gn=f nu=s
vNi2mp               => sp=verb vs=peal vt=impf ps=2 gn=m nu=p
vNi2mpX1cs           => sp=suff vs=peal vt=impf ps=2 gn=m nu=p ps2=1 gn2=c nu2=s
vNi2mpX3ms           => sp=suff vs=peal vt=impf ps=2 gn=m nu=p ps2=3 gn2=m nu2=s
vNi2ms               => sp=verb vs=peal vt=impf ps=2 gn=m nu=s
vNi2msX3fs           => sp=suff vs=peal vt=impf ps=2 gn=m nu=s ps2=3 gn2=f nu2=s
vNi2msX3ms           => sp=suff vs=peal vt=impf ps=2 gn=m nu=s ps2=3 gn2=m nu2=s
vNi3fp               => sp=verb vs=peal vt=impf ps=3 gn=f nu=p
vNi3fpX3mp           => sp=suff vs=peal vt=impf ps=3 gn=f nu=p ps2=3 gn2=m nu2=p
vNi3fs               => sp=verb vs=peal vt=impf ps=3 gn=f nu=s
vNi3fsX2mp           => sp=suff vs=peal vt=impf ps=3 gn=f nu=s ps2=2 gn2=m nu2=p
vNi3m0               => sp=verb vs=peal vt=impf ps=3 gn=m nu=unknown
vNi3mp               => sp=verb vs=peal vt=impf ps=3 gn=m nu=p
vNi3mpX1cs           => sp=suff vs=peal vt=impf ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vNi3mpX2mp           => sp=suff vs=peal vt=impf ps=3 gn=m nu=p ps2=2 gn2=m nu2=p
vNi3mpX2ms           => sp=suff vs=peal vt=impf ps=3 gn=m nu=p ps2=2 gn2=m nu2=s
vNi3mpX3fp           => sp=suff vs=peal vt=impf ps=3 gn=m nu=p ps2=3 gn2=f nu2=p
vNi3mpX3fs           => sp=suff vs=peal vt=impf ps=3 gn=m nu=p ps2=3 gn2=f nu2=s
vNi3mpX3ms           => sp=suff vs=peal vt=impf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vNi3mpj              => sp=verb vs=peal vt=impf ps=3 gn=m nu=p md=juss
vNi3ms               => sp=verb vs=peal vt=impf ps=3 gn=m nu=s
vNi3msX1cs           => sp=suff vs=peal vt=impf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vNi3msX2fs           => sp=suff vs=peal vt=impf ps=3 gn=m nu=s ps2=2 gn2=f nu2=s
vNi3msX2ms           => sp=suff vs=peal vt=impf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vNi3msX3fs           => sp=suff vs=peal vt=impf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vNi3msX3ms           => sp=suff vs=peal vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vNp000               => sp=verb vs=peal vt=perf ps=unknown gn=unknown nu=unknown
vNp00s               => sp=verb vs=peal vt=perf ps=unknown gn=unknown nu=s
vNp1cp               => sp=verb vs=peal vt=perf ps=1 gn=c nu=p
vNp1cs               => sp=verb vs=peal vt=perf ps=1 gn=c nu=s
vNp1csX2ms           => sp=suff vs=peal vt=perf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vNp1csX3fs           => sp=suff vs=peal vt=perf ps=1 gn=c nu=s ps2=3 gn2=f nu2=s
vNp1csX3ms           => sp=suff vs=peal vt=perf ps=1 gn=c nu=s ps2=3 gn2=m nu2=s
vNp2mp               => sp=verb vs=peal vt=perf ps=2 gn=m nu=p
vNp2ms               => sp=verb vs=peal vt=perf ps=2 gn=m nu=s
vNp300               => sp=verb vs=peal vt=perf ps=3 gn=unknown nu=unknown
vNp3cp               => sp=verb vs=peal vt=perf ps=3 gn=c nu=p
vNp3fp               => sp=verb vs=peal vt=perf ps=3 gn=f nu=p
vNp3fs               => sp=verb vs=peal vt=perf ps=3 gn=f nu=s
vNp3fsX1cs           => sp=suff vs=peal vt=perf ps=3 gn=f nu=s ps2=1 gn2=c nu2=s
vNp3fsX2ms           => sp=suff vs=peal vt=perf ps=3 gn=f nu=s ps2=2 gn2=m nu2=s
vNp3m0               => sp=verb vs=peal vt=perf ps=3 gn=m nu=unknown
vNp3mp               => sp=verb vs=peal vt=perf ps=3 gn=m nu=p
vNp3mpX1cp           => sp=suff vs=peal vt=perf ps=3 gn=m nu=p ps2=1 gn2=c nu2=p
vNp3mpX1cs           => sp=suff vs=peal vt=perf ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vNp3mpX3fp           => sp=suff vs=peal vt=perf ps=3 gn=m nu=p ps2=3 gn2=f nu2=p
vNp3mpX3fs           => sp=suff vs=peal vt=perf ps=3 gn=m nu=p ps2=3 gn2=f nu2=s
vNp3mpX3ms           => sp=suff vs=peal vt=perf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vNp3ms               => sp=verb vs=peal vt=perf ps=3 gn=m nu=s
vNp3msX1cp           => sp=suff vs=peal vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=p
vNp3msX1cs           => sp=suff vs=peal vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vNp3msX2ms           => sp=suff vs=peal vt=perf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vNp3msX3fs           => sp=suff vs=peal vt=perf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vNp3msX3ms           => sp=suff vs=peal vt=perf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vNpmp                => sp=verb vs=peal vt=perf gn=m nu=p
vNpms                => sp=verb vs=peal vt=perf gn=m nu=s
vNsfp                => sp=verb vs=peal vt=ptcp gn=f nu=p
vNsfs                => sp=verb vs=peal vt=ptcp gn=f nu=s
vNsmp                => sp=verb vs=peal vt=ptcp gn=m nu=p
vNsmpc               => sp=verb vs=peal vt=ptcp gn=m nu=p st=c
vNsms                => sp=verb vs=peal vt=ptcp gn=m nu=s
vNsmsa               => sp=verb vs=peal vt=ptcp gn=m nu=s st=a
vNsmsc               => sp=verb vs=peal vt=ptcp gn=m nu=s st=c
vNsmsd               => sp=verb vs=peal vt=ptcp gn=m nu=s st=d
vNvfs                => sp=verb vs=peal vt=impv gn=f nu=s
vNvmp                => sp=verb vs=peal vt=impv gn=m nu=p
vNvms                => sp=verb vs=peal vt=impv gn=m nu=s
vNvmsX3fs            => sp=suff vs=peal vt=impv gn=m nu=s ps2=3 gn2=f nu2=s
vNvmsX3mp            => sp=suff vs=peal vt=impv gn=m nu=s ps2=3 gn2=m nu2=p
vNvmsX3ms            => sp=suff vs=peal vt=impv gn=m nu=s ps2=3 gn2=m nu2=s
vOPmpa               => sp=verb vs=peil vt=ptca gn=m nu=p st=a
vOPmsa               => sp=verb vs=peil vt=ptca gn=m nu=s st=a
vOPmsc               => sp=verb vs=peil vt=ptca gn=m nu=s st=c
vOi3m0               => sp=verb vs=peil vt=impf ps=3 gn=m nu=unknown
vOp1cs               => sp=verb vs=peil vt=perf ps=1 gn=c nu=s
vOp2ms               => sp=verb vs=peil vt=perf ps=2 gn=m nu=s
vOp300               => sp=verb vs=peil vt=perf ps=3 gn=unknown nu=unknown
vOp3fs               => sp=verb vs=peil vt=perf ps=3 gn=f nu=s
vOp3mp               => sp=verb vs=peil vt=perf ps=3 gn=m nu=p
vOp3ms               => sp=verb vs=peil vt=perf ps=3 gn=m nu=s
vPP00                => sp=verb vs=pual vt=ptca ps=unknown gn=unknown
vPPfp                => sp=verb vs=pual vt=ptca gn=f nu=p
vPPfpa               => sp=verb vs=pual vt=ptca gn=f nu=p st=a
vPPfpc               => sp=verb vs=pual vt=ptca gn=f nu=p st=c
vPPfs                => sp=verb vs=pual vt=ptca gn=f nu=s
vPPfsa               => sp=verb vs=pual vt=ptca gn=f nu=s st=a
vPPfsc               => sp=verb vs=pual vt=ptca gn=f nu=s st=c
vPPmp                => sp=verb vs=pual vt=ptca gn=m nu=p
vPPmpa               => sp=verb vs=pual vt=ptca gn=m nu=p st=a
vPPmpc               => sp=verb vs=pual vt=ptca gn=m nu=p st=c
vPPmpcX1cs           => sp=suff vs=pual vt=ptca gn=m nu=p st=c ps2=1 gn2=c nu2=s
vPPmpcX3ms           => sp=suff vs=pual vt=ptca gn=m nu=p st=c ps2=3 gn2=m nu2=s
vPPms                => sp=verb vs=pual vt=ptca gn=m nu=s
vPPmsa               => sp=verb vs=pual vt=ptca gn=m nu=s st=a
vPPmsc               => sp=verb vs=pual vt=ptca gn=m nu=s st=c
vPPmscX1cs           => sp=suff vs=pual vt=ptca gn=m nu=s st=c ps2=1 gn2=c nu2=s
vPPmscX3ms           => sp=suff vs=pual vt=ptca gn=m nu=s st=c ps2=3 gn2=m nu2=s
vPi2mp               => sp=verb vs=pual vt=impf ps=2 gn=m nu=p
vPi3fs               => sp=verb vs=pual vt=impf ps=3 gn=f nu=s
vPi3mp               => sp=verb vs=pual vt=impf ps=3 gn=m nu=p
vPi3ms               => sp=verb vs=pual vt=impf ps=3 gn=m nu=s
vPp1cp               => sp=verb vs=pual vt=perf ps=1 gn=c nu=p
vPp1cs               => sp=verb vs=pual vt=perf ps=1 gn=c nu=s
vPp2mp               => sp=verb vs=pual vt=perf ps=2 gn=m nu=p
vPp2ms               => sp=verb vs=pual vt=perf ps=2 gn=m nu=s
vPp3cp               => sp=verb vs=pual vt=perf ps=3 gn=c nu=p
vPp3cpXn             => sp=suff vs=pual vt=perf ps=3 gn=c nu=p cl2=n
vPp3fs               => sp=verb vs=pual vt=perf ps=3 gn=f nu=s
vPp3ms               => sp=verb vs=pual vt=perf ps=3 gn=m nu=s
vPpms                => sp=verb vs=pual vt=perf gn=m nu=s
vPsfs                => sp=verb vs=pual vt=ptcp gn=f nu=s
vPvmp                => sp=verb vs=pual vt=impv gn=m nu=p
vPvms                => sp=verb vs=pual vt=impv gn=m nu=s
vPw3mp               => sp=verb vs=pual vt=wayy ps=3 gn=m nu=p
vQPms                => sp=verb vs=passive vt=ptca gn=m nu=s
vQi2mp               => sp=verb vs=passive vt=impf ps=2 gn=m nu=p
vQi2ms               => sp=verb vs=passive vt=impf ps=2 gn=m nu=s
vQi3ms               => sp=verb vs=passive vt=impf ps=3 gn=m nu=s
vQp1cp               => sp=verb vs=passive vt=perf ps=1 gn=c nu=p
vQp1cs               => sp=verb vs=passive vt=perf ps=1 gn=c nu=s
vQp2mp               => sp=verb vs=passive vt=perf ps=2 gn=m nu=p
vQp3cp               => sp=verb vs=passive vt=perf ps=3 gn=c nu=p
vQp3fs               => sp=verb vs=passive vt=perf ps=3 gn=f nu=s
vQp3ms               => sp=verb vs=passive vt=perf ps=3 gn=m nu=s
vRPmpa               => sp=verb vs=shaphel vt=ptca gn=m nu=p st=a
vRcX2ms              => sp=suff vs=shaphel vt=infc ps2=2 gn2=m nu2=s
vRcX3ms              => sp=suff vs=shaphel vt=infc ps2=3 gn2=m nu2=s
vRi2msX3fs           => sp=suff vs=shaphel vt=impf ps=2 gn=m nu=s ps2=3 gn2=f nu2=s
vRi3ms               => sp=verb vs=shaphel vt=impf ps=3 gn=m nu=s
vRi3msX2ms           => sp=suff vs=shaphel vt=impf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vRp000               => sp=verb vs=shaphel vt=perf ps=unknown gn=unknown nu=unknown
vRp1cs               => sp=verb vs=shaphel vt=perf ps=1 gn=c nu=s
vRp3ms               => sp=verb vs=shaphel vt=perf ps=3 gn=m nu=s
vSPmp                => sp=verb vs=hithpaal vt=ptca gn=m nu=p
vSPms                => sp=verb vs=hithpaal vt=ptca gn=m nu=s
vSi2ms               => sp=verb vs=hithpaal vt=impf ps=2 gn=m nu=s
vSi3fs               => sp=verb vs=hithpaal vt=impf ps=3 gn=f nu=s
vSi3mp               => sp=verb vs=hithpaal vt=impf ps=3 gn=m nu=p
vSi3mpj              => sp=verb vs=hithpaal vt=impf ps=3 gn=m nu=p md=juss
vSi3ms               => sp=verb vs=hithpaal vt=impf ps=3 gn=m nu=s
vSp2mp               => sp=verb vs=hithpaal vt=perf ps=2 gn=m nu=p
vSp3ms               => sp=verb vs=hithpaal vt=perf ps=3 gn=m nu=s
vVp3ms               => sp=verb vs=ithpoel vt=perf ps=3 gn=m nu=s
vap3ms               => sp=verb vs=palel vt=perf ps=3 gn=m nu=s
vbp3ms               => sp=verb vs=hpealal vt=perf ps=3 gn=m nu=s
vdPmp                => sp=verb vs=pilpel vt=ptca gn=m nu=p
vdPmpa               => sp=verb vs=pilpel vt=ptca gn=m nu=p st=a
vdPmpc               => sp=verb vs=pilpel vt=ptca gn=m nu=p st=c
vdPmpcX2ms           => sp=suff vs=pilpel vt=ptca gn=m nu=p st=c ps2=2 gn2=m nu2=s
vdPms                => sp=verb vs=pilpel vt=ptca gn=m nu=s
vdPmscX2ms           => sp=suff vs=pilpel vt=ptca gn=m nu=s st=c ps2=2 gn2=m nu2=s
vdc                  => sp=verb vs=pilpel vt=infc
vdcX3fs              => sp=suff vs=pilpel vt=infc ps2=3 gn2=f nu2=s
vdi1cs               => sp=verb vs=pilpel vt=impf ps=1 gn=c nu=s
vdi2fs               => sp=verb vs=pilpel vt=impf ps=2 gn=f nu=s
vdi2ms               => sp=verb vs=pilpel vt=impf ps=2 gn=m nu=s
vdi2msX1cs           => sp=suff vs=pilpel vt=impf ps=2 gn=m nu=s ps2=1 gn2=c nu2=s
vdi3fs               => sp=verb vs=pilpel vt=impf ps=3 gn=f nu=s
vdi3mp               => sp=verb vs=pilpel vt=impf ps=3 gn=m nu=p
vdi3ms               => sp=verb vs=pilpel vt=impf ps=3 gn=m nu=s
vdi3msX2ms           => sp=suff vs=pilpel vt=impf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vdi3msX3fs           => sp=suff vs=pilpel vt=impf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vdi3msX3mp           => sp=suff vs=pilpel vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=p
vdi3msX3ms           => sp=suff vs=pilpel vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vdp1cs               => sp=verb vs=pilpel vt=perf ps=1 gn=c nu=s
vdp1csX3fs           => sp=suff vs=pilpel vt=perf ps=1 gn=c nu=s ps2=3 gn2=f nu2=s
vdp3cp               => sp=verb vs=pilpel vt=perf ps=3 gn=c nu=p
vdp3ms               => sp=verb vs=pilpel vt=perf ps=3 gn=m nu=s
vdp3msX1cp           => sp=suff vs=pilpel vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=p
vdp3msX3mp           => sp=suff vs=pilpel vt=perf ps=3 gn=m nu=s ps2=3 gn2=m nu2=p
vdp3ms{2}            => sp=verb vs=pilpel vt=perf ps=3 gn=m nu=s md=cons
vdw3ms               => sp=verb vs=pilpel vt=wayy ps=3 gn=m nu=s
vePfp                => sp=verb vs=polel vt=ptca gn=f nu=p
vePfpa               => sp=verb vs=polel vt=ptca gn=f nu=p st=a
vePfs                => sp=verb vs=polel vt=ptca gn=f nu=s
vePmp                => sp=verb vs=polel vt=ptca gn=m nu=p
vePmpa               => sp=verb vs=polel vt=ptca gn=m nu=p st=a
vePmpc               => sp=verb vs=polel vt=ptca gn=m nu=p st=c
vePms                => sp=verb vs=polel vt=ptca gn=m nu=s
vePmsa               => sp=verb vs=polel vt=ptca gn=m nu=s st=a
vePmscX1cs           => sp=suff vs=polel vt=ptca gn=m nu=s st=c ps2=1 gn2=c nu2=s
vePmscX2ms           => sp=suff vs=polel vt=ptca gn=m nu=s st=c ps2=2 gn2=m nu2=s
vec                  => sp=verb vs=polel vt=infc
vei1cph              => sp=verb vs=polel vt=impf ps=1 gn=c nu=p md=coho
vei1cs               => sp=verb vs=polel vt=impf ps=1 gn=c nu=s
vei1csX2ms           => sp=suff vs=polel vt=impf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vei1csh              => sp=verb vs=polel vt=impf ps=1 gn=c nu=s md=coho
vei2mp               => sp=verb vs=polel vt=impf ps=2 gn=m nu=p
vei2ms               => sp=verb vs=polel vt=impf ps=2 gn=m nu=s
vei2msX1cs           => sp=suff vs=polel vt=impf ps=2 gn=m nu=s ps2=1 gn2=c nu2=s
vei3fp               => sp=verb vs=polel vt=impf ps=3 gn=f nu=p
vei3fs               => sp=verb vs=polel vt=impf ps=3 gn=f nu=s
vei3fsX2mp           => sp=suff vs=polel vt=impf ps=3 gn=f nu=s ps2=2 gn2=m nu2=p
vei3mp               => sp=verb vs=polel vt=impf ps=3 gn=m nu=p
vei3mpX3ms           => sp=suff vs=polel vt=impf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vei3ms               => sp=verb vs=polel vt=impf ps=3 gn=m nu=s
vei3msX2ms           => sp=suff vs=polel vt=impf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vei3msX3fs           => sp=suff vs=polel vt=impf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vei3msX3mp           => sp=suff vs=polel vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=p
vei3msX3ms           => sp=suff vs=polel vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vep1cp               => sp=verb vs=polel vt=perf ps=1 gn=c nu=p
vep1cs               => sp=verb vs=polel vt=perf ps=1 gn=c nu=s
vep1csX2ms           => sp=suff vs=polel vt=perf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vep2mp               => sp=verb vs=polel vt=perf ps=2 gn=m nu=p
vep2ms               => sp=verb vs=polel vt=perf ps=2 gn=m nu=s
vep2msX1cs           => sp=suff vs=polel vt=perf ps=2 gn=m nu=s ps2=1 gn2=c nu2=s
vep2msX3mp           => sp=suff vs=polel vt=perf ps=2 gn=m nu=s ps2=3 gn2=m nu2=p
vep3cp               => sp=verb vs=polel vt=perf ps=3 gn=c nu=p
vep3cp{2}            => sp=verb vs=polel vt=perf ps=3 gn=c nu=p md=cons
vep3fs               => sp=verb vs=polel vt=perf ps=3 gn=f nu=s
vep3fsX2fs           => sp=suff vs=polel vt=perf ps=3 gn=f nu=s ps2=2 gn2=f nu2=s
vep3ms               => sp=verb vs=polel vt=perf ps=3 gn=m nu=s
vep3msX1cs           => sp=suff vs=polel vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vep3msX3fs           => sp=suff vs=polel vt=perf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vevfp                => sp=verb vs=polel vt=impv gn=f nu=p
vevmp                => sp=verb vs=polel vt=impv gn=m nu=p
vevmpX3ms            => sp=suff vs=polel vt=impv gn=m nu=p ps2=3 gn2=m nu2=s
vevms                => sp=verb vs=polel vt=impv gn=m nu=s
vew2ms               => sp=verb vs=polel vt=wayy ps=2 gn=m nu=s
vew3fs               => sp=verb vs=polel vt=wayy ps=3 gn=f nu=s
vew3mp               => sp=verb vs=polel vt=wayy ps=3 gn=m nu=p
vew3mpX1cs           => sp=suff vs=polel vt=wayy ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vew3ms               => sp=verb vs=polel vt=wayy ps=3 gn=m nu=s
vew3msX1cp           => sp=suff vs=polel vt=wayy ps=3 gn=m nu=s ps2=1 gn2=c nu2=p
vew3msX2ms           => sp=suff vs=polel vt=wayy ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vew3msX3fs           => sp=suff vs=polel vt=wayy ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vfPms                => sp=verb vs=polal vt=ptca gn=m nu=s
vfi3mp               => sp=verb vs=polal vt=impf ps=3 gn=m nu=p
vfi3ms               => sp=verb vs=polal vt=impf ps=3 gn=m nu=s
vfp1cp               => sp=verb vs=polal vt=perf ps=1 gn=c nu=p
vfp3cp               => sp=verb vs=polal vt=perf ps=3 gn=c nu=p
vh000                => sp=verb vs=hifil vt=unknown ps=unknown gn=unknown
vh0000               => sp=verb vs=hifil vt=unknown ps=unknown gn=unknown nu=unknown
vh0000X2ms           => sp=suff vs=hifil vt=unknown ps=unknown gn=unknown nu=unknown ps2=2 gn2=m nu2=s
vh0000X3ms           => sp=suff vs=hifil vt=unknown ps=unknown gn=unknown nu=unknown ps2=3 gn2=m nu2=s
vh000p               => sp=verb vs=hifil vt=unknown ps=unknown gn=unknown nu=p
vh000sX3fs           => sp=suff vs=hifil vt=unknown ps=unknown gn=unknown nu=s ps2=3 gn2=f nu2=s
vh00mp               => sp=verb vs=hifil vt=unknown ps=unknown gn=m nu=p
vh00ms               => sp=verb vs=hifil vt=unknown ps=unknown gn=m nu=s
